M3,M4,M5,M6,M7
1.115929903,1.838491633,1.94670357,1.465137532,1.237891835
1.116952217,1.86280976,1.837993624,1.349939039,1.134077049
1.183494604,1.86280976,1.674483305,1.39110968,0.99492207
1.183494604,1.954955997,1.598377769,1.284501048,0.901939348
1.183494604,2.034390383,1.625480648,1.371082521,0.901939348
1.155729912,1.936035503,1.72416531,1.29003782,0.847158168
1.155729912,1.936035503,1.613818646,1.414012127,0.920723949
1.128666149,1.89089605,1.660501006,1.367756165,0.913677054
1.480740125,1.699306555,1.453575629,1.387267101,0.934001223
1.501439375,1.488119704,1.444678,1.349353613,0.896667392
1.578837948,1.488119704,1.52313572,1.30895431,0.866231913
1.578837948,1.643741235,1.323659077,1.360793581,0.859803749
1.598083936,1.4977241,1.407340451,1.598665714,0.859803749
1.540371122,1.306711813,1.504947652,1.598665714,0.859803749
1.599967961,1.231256428,1.431974363,1.552370992,0.859803749
1.684037342,1.247381927,1.575030719,1.607688438,1.146305063
1.533227313,1.300442621,1.451868196,1.677052656,1.150806929
1.35896546,1.381823747,1.604990467,1.621717565,1.108075598
1.364536934,1.265303773,1.587697333,1.530610207,1.108075598
1.258859601,1.268742084,1.339134251,1.530610207,1.108075598
1.212959917,1.27617649,1.236607691,1.526965477,1.252647975
1.220465952,1.287188446,1.155232018,1.526965477,1.285650795
1.220465952,1.372878258,1.077777849,1.525744683,1.301731391
1.369468175,1.390815533,1.067668036,1.467236976,1.207503151
1.368891115,1.404691137,1.03852296,1.50361487,1.113185041
1.398565337,1.316188367,0.982412049,1.307125571,1.100957876
1.102588763,1.44566168,0.946773027,1.307125571,1.092466913
1.1940996,1.584167019,0.930558889,1.458489636,1.150834477
1.109728838,1.641621642,0.930558889,1.458489636,1.215184734
0.99677086,1.531864834,0.930558889,1.416697474,1.172124805
1.060086671,1.533441295,0.83873826,1.304284768,1.205456495
0.850589236,1.467151691,0.915087799,1.16877907,1.149988335
1.025245883,1.537179035,0.915087799,1.290438123,1.149348422
0.947727399,1.617543822,0.955439348,1.412819892,1.185155596
1.155805829,1.726215829,1.015405463,1.277231422,1.135067729
1.053261101,1.63078768,0.955002486,1.326698807,1.064578503
1.110160082,1.49052796,1.134722309,1.406742314,1.064578503
1.176339058,1.476078899,1.225152099,1.483449143,1.048354957
1.116545449,1.61539052,1.278467797,1.379571308,1.003101702
1.039499134,1.626523645,1.278467797,1.303939428,0.964039701
1.039499134,1.550779466,1.388648011,1.321915149,0.964039701
0.969221114,1.399977364,1.420482123,1.381759589,0.868373979
1.099170736,1.571440724,1.402098519,1.32546583,1.021001002
1.141249878,1.707932246,1.402098519,1.344454982,1.082327583
1.005016959,1.669989941,1.321017387,1.22623087,1.175803342
1.058144409,1.678552089,1.321017387,1.22623087,1.141498503
0.93076144,1.680430788,1.502404519,1.219812391,1.241148251
0.93076144,1.728528795,1.592213753,1.130896444,1.340651129
1.013452355,1.612851081,1.56146674,1.130896444,1.29393413
0.929105662,1.612851081,1.556598769,1.105416932,1.307254742
0.971646661,1.517495019,1.594942815,1.196183317,1.311054482
0.993657304,1.57260713,1.430168034,1.234376841,1.212312624
1.053803652,1.462708139,1.65482986,1.345964151,1.238597901
0.939152359,1.577087814,1.517393271,1.391846054,1.10178473
0.887155228,1.583370846,1.482523403,1.384665653,1.161021485
0.803678644,1.608514884,1.518469793,1.384665653,1.252281545
0.778090734,1.504151629,1.418313094,1.250443522,1.194417966
0.70008967,1.5110748,1.558192745,1.371244063,1.193906086
0.58623464,1.598290001,1.675673166,1.217574738,1.221582264
0.702039873,1.581217697,1.730425095,1.131343926,1.067322975
0.626870606,1.594426569,1.72709344,1.093094775,1.089131452
0.619053662,1.543605012,1.72709344,0.967195286,1.065643635
0.619053662,1.495545718,1.794813501,0.953245971,1.051468778
0.704264779,1.502926039,1.812098119,0.953245971,1.077494009
0.884656125,1.521466446,1.938462497,0.953245971,1.061079382
0.875371093,1.398444915,1.927547146,0.865377405,1.149425133
0.899581587,1.535097186,1.941372685,0.865377405,1.015755255
0.968354288,1.535097186,1.941372685,0.879332835,0.991873411
0.768592261,1.562388279,2.000669525,0.843000688,1.039405731
0.637733217,1.569813694,2.00888167,0.864187055,1.249295775
0.65767584,1.480004423,1.968794129,0.864187055,1.352695684
0.62232071,1.365587872,1.961663637,0.822079811,1.456497435
0.516895818,1.368166869,1.842977685,0.875115205,1.423568163
0.558963829,1.31413653,1.735109406,0.854864235,1.487674414
0.562391119,1.383497644,1.735109406,1.032481075,1.479287853
0.598901881,1.528729177,1.791220415,1.249830452,1.329755744
0.598901881,1.617092261,1.860142871,1.362084747,1.326653185
0.585511598,1.739184081,1.884906091,1.53621481,1.234933736
0.580086356,1.72694966,1.884906091,1.53621481,1.251628549
0.609801111,1.684305007,1.657141227,1.369061341,1.251628549
0.630319298,1.55600929,1.650727448,1.241197159,1.273230209
0.643318066,1.720135769,1.602681448,1.088467597,1.389047785
0.613685549,1.834607652,1.715020857,1.088467597,1.401253161
0.646934495,1.834607652,1.570945638,1.228450019,1.397500648
0.770614446,1.891523764,1.570945638,1.187167806,1.246644858
0.817467553,1.938316233,1.493193575,1.181925939,1.246644858
0.735544031,1.938316233,1.493193575,1.166919047,1.261434654
0.654162711,1.975539957,1.633183352,1.195260885,1.223818693
0.599317965,2.050907483,1.563251882,1.189426342,1.337838417
0.57040937,2.050907483,1.628907004,1.05593007,1.208303594
0.648606806,2.043194312,1.569679433,1.108676646,1.179025447
0.606476235,2.043194312,1.528397071,1.166165833,1.322904863
0.596221703,1.817180571,1.475911701,1.0814292,1.202688101
0.734908616,1.955846322,1.61447984,1.0814292,1.202688101
0.883860956,1.905540909,1.54066009,1.10864451,1.390247524
0.948753469,1.905540909,1.628954536,1.260074828,1.314428439
0.830816694,1.991935865,1.479379926,1.103914947,1.429013702
0.846331256,2.172788785,1.655318153,1.045617922,1.388266202
0.753826827,2.159835466,1.693423548,0.891751701,1.497709958
0.753826827,2.050045421,1.750105391,0.891751701,1.75487065
0.9166487,2.050045421,1.73065416,0.935719142,1.599817124
1.006161599,1.914606904,1.73065416,1.002345508,1.580705796
0.854750615,1.914606904,1.742468064,1.104947715,1.521679063
0.753935778,1.896257269,1.742468064,0.954681155,1.620659406
0.893338843,1.896257269,1.742468064,0.954681155,1.596904581
1.091046506,1.964695199,1.789412918,1.053500319,1.56631241
0.971714835,1.908814442,1.856861417,0.978073976,1.497381557
0.973204551,1.793272987,1.787626398,0.978073976,1.497381557
0.98331413,1.793272987,1.787626398,0.978073976,1.400809799
0.953101742,1.783926654,1.505045169,0.989935585,1.623681128
0.904536423,1.688688949,1.436795424,1.01913583,1.592720538
0.899708174,1.534456866,1.436795424,1.120247108,1.659163364
0.957013398,1.522382751,1.29886208,1.126257542,1.662309945
1.072434103,1.620162974,1.304396463,1.126257542,1.617189283
1.057652534,1.563246434,1.238424733,1.019880533,1.617189283
1.025547821,1.587395878,1.306013461,1.017354105,1.590450316
0.822004884,1.523679246,1.083413492,1.114036944,1.448166331
0.873681634,1.523679246,1.000637102,1.044920555,1.437192613
0.865251868,1.523679246,0.880383007,1.083427108,1.394390685
0.883640737,1.569015227,0.880383007,1.083427108,1.301218805
0.861105273,1.480114089,0.963292113,1.083427108,1.228312108
0.911651189,1.511162857,1.113241262,1.108534075,1.267534923
0.854141555,1.59854109,1.084604342,1.024003441,1.24164905
0.877254786,1.598225295,1.09934278,0.955035825,1.093301295
0.902271594,1.582631022,1.045602395,0.889278169,1.280093355
1.024384344,1.462157584,1.19339132,0.984456632,1.428498123
0.915556836,1.622860972,1.112962906,1.050019256,1.378277522
0.915556836,1.643717547,1.112962906,0.947065427,1.434338484
0.738500257,1.871051339,1.064228268,0.947065427,1.280164093
0.751078367,1.783508226,0.988950841,0.938786473,1.216146735
0.738265421,1.847195637,0.978566992,0.904727219,1.142675938
0.714101196,1.794103549,0.978566992,0.804459184,1.237450612
0.757480938,1.796594958,1.048041482,0.748560679,1.401083092
0.735734031,1.80370018,0.929023429,0.849454374,1.348536708
0.745245629,1.796178839,0.952171626,0.920406463,1.235424519
0.782078734,1.74495793,0.952171626,0.920406463,1.111854482
0.802937368,1.812215578,1.038713864,0.985810603,1.045896392
0.660253616,1.732711488,1.17944218,1.053339614,1.00877581
0.677902934,1.798218946,1.326307318,1.053339614,1.00877581
0.677902934,1.798760212,1.31748376,1.074794969,0.972632467
0.663160053,1.804962633,1.329407742,1.119171279,1.094782191
0.703263151,1.616329657,1.442097349,1.110076646,1.159361926
0.723877065,1.633946584,1.434169044,1.110076646,1.159361926
0.723877065,1.627033943,1.384406342,1.100879906,1.163489617
0.692963847,1.532377891,1.402965019,1.116496748,1.132576152
0.656481767,1.620866667,1.475919549,1.295081885,1.168739927
0.747466792,1.58275245,1.576298129,1.281881492,1.197330688
0.692974694,1.557015072,1.741293058,1.42018513,1.246820252
0.748012963,1.763502703,1.621990651,1.43581475,1.246820252
0.822327336,1.687618885,1.628484676,1.43581475,1.287343082
0.81623596,1.687889821,1.607794958,1.488715603,1.329978494
0.795399788,1.674475819,1.598797049,1.519594301,1.278811205
0.898256731,1.847211624,1.577919661,1.489530313,1.105605243
0.935865308,1.697139637,1.441426294,1.400946532,1.173854929
0.94516328,1.695730692,1.501436749,1.420893451,1.121998977
0.96142592,1.589098897,1.501436749,1.32790148,1.285849352
0.96142592,1.52575326,1.551316736,1.299938502,1.2288968
0.878196098,1.322680244,1.551316736,1.3156127,1.32430601
0.902129772,1.185191284,1.517443181,1.132906814,1.32430601
0.713865693,1.29238864,1.675668354,1.26494264,1.088817304
0.688295064,1.318476573,1.777670316,1.358298846,1.05406953
0.625817776,1.239726605,1.872525445,1.553837498,1.05406953
0.616652865,1.239726605,1.908608803,1.65900883,1.261331517
0.638612186,1.269624591,1.837378533,1.762895274,1.243863277
0.566473698,1.30436619,1.837378533,1.762895274,1.311620056
0.566473698,1.271760839,1.908392994,1.762895274,1.147888404
0.566473698,1.255812899,1.908392994,1.712008622,1.231881181
0.566473698,1.041777464,1.779521322,1.712008622,1.391221003
0.566473698,1.009008025,1.961723732,1.712008622,1.530772057
0.634736429,1.060904423,1.961723732,1.80492262,1.530772057
0.6259866,1.050174026,1.961723732,1.967495103,1.563593212
0.658724804,1.050174026,1.833410871,1.979503611,1.420478174
0.803891809,1.163167931,1.850380257,1.972172586,1.411308464
0.756813527,1.200556632,1.978267423,1.948617286,1.537808943
0.828633077,1.280634156,1.952754624,1.76206064,1.530657934
0.992865319,1.280634156,1.952754624,1.76206064,1.671238544
1.038097457,1.281682431,1.849028703,1.777634096,1.733891008
1.06961458,1.507398798,1.888530151,1.665109999,1.680355433
0.998764668,1.707228138,1.998034302,1.612538295,1.660555002
1.019359924,1.720542003,1.91741521,1.502719657,1.61237192
0.950900708,1.657522704,1.823900533,1.657254017,1.577999515
1.032088227,1.702611966,1.805891017,1.651457996,1.628868695
1.032088227,1.564790413,1.676696757,1.545420828,1.580177959
0.99608952,1.565991063,1.658110309,1.538516325,1.491635776
1.071572889,1.759319008,1.738248556,1.635721008,1.336478365
0.966852608,1.674109593,1.705788334,1.789170319,1.260639318
1.083618271,1.719866953,1.716374861,1.728681717,1.279288214
1.051463484,1.719866953,1.665237217,1.735847362,1.305501395
1.169641875,1.70829159,1.658991063,1.715400359,1.190729109
1.23184284,1.703335284,1.554972963,1.6406788,1.269088233
1.322789847,1.640337501,1.448343744,1.598365749,1.285614783
1.35781358,1.80506054,1.562435985,1.410842036,1.402913739
1.35781358,1.804183687,1.562034297,1.198751109,1.349723468
1.35781358,1.712728599,1.591953254,1.235936384,1.260078377
1.398589699,1.815734642,1.614440038,1.19037713,1.115653742
1.443077992,1.690538767,1.599412184,1.174669544,1.216977256
1.443077992,1.700655228,1.621474494,1.362214585,1.375352381
1.349174469,1.5834579,1.742264219,1.44872932,1.439121041
1.460546991,1.585535542,1.687258687,1.265499989,1.321078996
1.313220428,1.671670513,1.872425357,1.463284708,1.188293764
1.347890664,1.459756318,1.829160267,1.463284708,1.188293764
1.235169487,1.421590678,1.829160267,1.358320127,1.227318334
1.353039826,1.494571588,1.868865695,1.354346947,1.27122974
1.283664205,1.488664745,1.843592737,1.325633228,1.206606202
1.369470158,1.471471371,1.93497079,0.984045484,0.992439083
1.172527908,1.431240058,1.93497079,1.015222291,1.123829147
1.262170831,1.357292102,1.838133774,1.101015466,1.054350274
1.262170831,1.440482927,1.87631215,1.206709182,1.247882721
1.246273348,1.474964529,1.904066406,1.206709182,1.265004833
1.143823729,1.586170586,1.81203501,1.230697547,1.189292525
1.080337156,1.556738681,1.618343756,1.255357471,1.189292525
1.138513503,1.630705276,1.618343756,1.318540562,1.13875347
0.981034771,1.539675357,1.561583496,1.290838057,1.177142324
0.981034771,1.353736317,1.502934515,1.208277309,1.366924116
1.020977744,1.475271542,1.404084878,1.226365134,1.230249238
0.902149726,1.542564086,1.330729902,1.180992026,1.26043081
0.977368599,1.42478723,1.375527138,1.202726766,1.263066159
0.797658929,1.4053693,1.404115378,1.094784767,1.261488842
0.8681253,1.355132483,1.451719888,1.046609098,1.039233352
0.890819339,1.415878897,1.477546822,1.046609098,0.98032155
0.901742094,1.552725352,1.466049812,1.103853697,0.904672213
0.708320289,1.54781076,1.340238854,1.158713518,0.898902038
0.708320289,1.543217619,1.323945798,1.158713518,0.898902038
0.708320289,1.515639325,1.264503886,1.150517448,0.830202573
0.613089056,1.649151109,1.264503886,1.339756801,0.868632316
0.627443161,1.792495032,1.276426523,1.309035217,0.868632316
0.67790857,1.764950565,1.372291999,1.200288617,0.867447926
0.698482742,1.792053064,1.342284083,1.40859489,0.867447926
0.649507579,1.690280725,1.37468922,1.282708106,1.066391778
0.642235771,1.854811233,1.37468922,1.282708106,1.066391778
0.642235771,1.942951662,1.526166396,1.282708106,0.999067192
0.642235771,1.95136711,1.399038074,1.285467534,1.029637479
0.631055562,2.056022143,1.289135071,1.308136005,1.07116003
0.584842794,2.019007914,1.318936106,1.165845411,1.052402314
0.628439622,1.968256807,1.318936106,1.231115215,1.052402314
0.630862876,1.887952225,1.409588651,1.151803927,1.239765488
0.707700024,1.760335605,1.374766353,1.151803927,1.258600237
0.707700024,1.749488405,1.374766353,1.052259795,1.258600237
0.773372267,1.658430753,1.274437177,0.761655245,1.162985833
0.752781578,1.665854504,1.224871189,0.845072962,1.056127852
0.777224585,1.685359787,1.211320264,0.902643464,0.921647312
0.779851391,1.685359787,1.270337666,0.902643464,0.921647312
0.702223321,1.757334843,1.133915322,0.902643464,0.951260031
0.702713716,1.802311721,1.256588579,0.979695539,0.860026704
0.809702999,1.814154273,1.143495946,1.076296688,0.948761249
0.78001642,1.814154273,1.000996961,1.092960465,0.91504275
0.928742816,1.9455924,1.017192754,1.147195425,0.857051468
1.05581387,1.94976615,1.015378603,1.223621569,0.876557142
1.045690352,1.922633929,0.92490718,1.119658588,0.876557142
1.045690352,1.999607119,0.92490718,0.889608825,1.007526024
1.075815992,1.876280092,0.936711713,1.021935622,0.994493524
1.103848119,1.917653719,0.936711713,1.021935622,0.964356927
1.226585088,1.836773799,0.923457855,0.993278395,1.080676718
1.226585088,1.844178801,1.015213901,0.993278395,1.080676718
1.226585088,1.844178801,1.042030032,0.972955468,1.021068069
1.128579795,1.761931398,0.972731737,1.076559889,0.95109226
1.098020808,1.761931398,1.094388588,1.192482424,1.089461724
1.053704105,1.761944706,1.070500404,1.130827844,1.089461724
1.001756541,1.717374,1.204829908,1.112050716,1.044594884
1.006318047,1.556503566,1.244498587,1.044129297,1.123669839
1.040308749,1.520597009,1.097016816,1.044129297,1.206065767
1.040308749,1.66562411,1.051872678,1.071527558,1.300959114
1.154084441,1.607896062,1.138101413,1.085259777,1.288246325
1.054359755,1.517823417,1.254858426,1.121963906,1.267749315
1.022667574,1.420808835,1.15472415,1.092123311,1.18932837
1.082478639,1.596420377,1.15472415,0.992511719,1.145908677
1.082478639,1.475053311,1.358259983,1.14127716,1.135037346
0.904423141,1.364563563,1.578760701,1.253772598,1.257144068
0.771361781,1.307613473,1.502405687,1.240262418,1.138199917
0.707804599,1.441659013,1.583449396,1.424700601,1.044678095
0.61357068,1.513450288,1.721455957,1.466570824,0.952964328
0.61310421,1.446053807,1.594313426,1.421859041,0.964136147
0.629006382,1.364056858,1.610072869,1.441200575,1.012186787
0.64616286,1.313905341,1.561200967,1.429197219,1.137725571
0.625959587,1.272768259,1.561200967,1.428565543,1.170520835
0.547312776,1.244639575,1.575672473,1.353789225,1.070905321
0.547312776,1.36761235,1.421842941,1.289824949,1.159211555
0.657080248,1.388077165,1.448532024,1.256815851,1.20891629
0.769818788,1.29772921,1.508766115,1.369570016,1.214718214
0.769818788,1.084680895,1.557642939,1.432523808,1.217949741
